season,franchise,massey_rating,bt_rating,bayes_rating,bayes_rating_se,elo_rating,massey_rating_z,bt_rating_z,bayes_rating_z,elo_rating_z,massey_rating_display,bt_rating_display,bayes_rating_display,elo_rating_display
1970,NYG,1.7991414103804024,0.3147050741946076,1.222591456574984,3.0650894791468666,1534.8757413855792,0.2779418697877992,0.5269402627450003,0.2629792224167178,0.7231684643408942,52.77941869787799,55.269402627450006,52.629792224167176,57.23168464340894
1970,NYJ,-4.331874688834714,-0.4859773371383075,-2.4467465355916467,3.064968563819842,1454.318661331503,-0.6692132946051152,-0.8137174984392522,-0.5262947797649876,-0.9472287103147576,43.30786705394885,41.86282501560748,44.73705220235012,40.52771289685242
1970,OAK,0.973551212590603,0.3330667181554342,0.9171773452654786,2.9216863050122663,1538.6717431270183,0.15039987562978652,0.5576848877495688,0.19728469700896528,0.801880733698614,51.50399875629787,55.57684887749569,51.972846970089655,58.01880733698614
1970,PHI,-4.581521981164848,-0.6473766101849909,-3.940414768715464,3.063017833315356,1448.0625387193095,-0.7077802659489786,-1.0839634598802155,-0.8475825724965588,-1.0769529943713865,42.922197340510216,39.16036540119784,41.52417427503441,39.23047005628614
1970,PIT,-7.065469213927431,-0.6013870641722234,-4.66012019846623,3.0510742739914063,1459.5537739991876,-1.0915149375789805,-1.0069588436645096,-1.0023910927647826,-0.8386756519959356,39.08485062421019,39.9304115633549,39.976089072352174,41.613243480040644
1970,SF,6.3488340132952805,0.7644808831959278,4.318857266190871,2.917813712734187,1559.630559513519,0.9808049475413764,1.2800421425861286,0.9289854918285252,1.236473790604802,59.80804947541377,62.80042142586129,59.28985491828525,62.36473790604802
1970,TEN,-7.022615508038058,-0.6707302444743042,-5.078224537893522,3.053276590024972,1438.6635985941675,-1.0848946468817027,-1.1230666431382381,-1.0923252678159239,-1.2718453988534724,39.151053531182974,38.76933356861762,39.07674732184076,37.28154601146528
1970,WSH,2.7227087461916284,0.0285523965091948,1.2123440138350965,3.062576115521092,1485.4811076682963,0.4206199442900328,0.047807959109203116,0.2607749991588153,-0.3010575447090116,54.20619944290033,50.47807959109203,52.60774999158815,46.98942455290988
1971,ARI,-3.754307681308739,-0.4190550406086995,-2.434472136241743,2.81704837398436,1455.3925805090594,-0.6691443833545954,-0.7748198211537695,-0.6344966528745706,-1.0028434084406384,43.308556166454046,42.2518017884623,43.65503347125429,39.971565915593615
1971,ATL,1.0756279115542302,0.0781170870124912,0.273652703483363,2.807707470534693,1510.5356071934716,0.19171320964962657,0.14443608004369476,0.07132212434286293,0.23685665632459516,51.91713209649627,51.44436080043695,50.71322124342863,52.36856656324595
1971,BUF,-11.925641500000422,-1.201760986416638,-8.065621696558077,2.8183300049055275,1400.0196085482685,-2.125551953920825,-2.222018929094315,-2.1021435791493612,-2.2477129967369343,28.74448046079175,27.77981070905685,28.978564208506388,27.522870032630657
1971,CHI,-3.27580798916435,-0.2401303072158841,-2.8970158855434964,2.8090042402187847,1478.9588536252238,-0.5838595829027301,-0.44399351794063235,-0.755049464455764,-0.47303733748293497,44.1614041709727,45.560064820593674,42.44950535544236,45.26962662517065
1971,CIN,-0.917926564031704,-0.5101204918485018,-0.0592955386977,2.807804863819033,1446.4476059608992,-0.16360550514061245,-0.9431970265452613,-0.015454200635119273,-1.2039401960751155,48.363944948593875,40.56802973454739,49.84545799364881,37.96059803924884
1971,CLE,-0.8922637185915999,0.0388678869004135,-0.4251472886162408,2.7546264457473306,1523.8879569351732,-0.15903151964319667,0.07186552184901251,-0.11080616926761938,0.537038018045798,48.409684803568034,50.71865521849013,48.891938307323805,55.37038018045798
1971,DAL,10.697110467344608,1.0809221583342776,7.676278383777252,2.648886705570123,1597.5945503961025,1.9065862457101725,1.998591669927582,2.0006690027510863,2.1940756197371156,69.06586245710173,69.98591669927582,70.00669002751087,71.94075619737116
1971,DEN,-4.67113908389051,-0.5051161615691697,-3.0761649599743395,2.8087458120342608,1458.834456928775,-0.8325546937495192,-0.9339441744941458,-0.8017411009710318,-0.9254647319879468,41.67445306250481,40.66055825505854,41.982588990289685,40.74535268012053
1971,DET,4.112221845501149,0.2371393179893263,2.532160709800461,2.8072682396690287,1506.4526061461418,0.7329367714651289,0.4384632712832288,0.6599572330243111,0.14506451201993445,57.32936771465129,54.384632712832286,56.59957233024311,51.45064512019935
1971,GB,-1.1234916158144004,-0.3723069914765073,-1.0149844151390948,2.8085728243432526,1469.3825185909725,-0.20024413774369132,-0.6883841228376738,-0.2645354631660737,-0.6883280800480476,47.99755862256309,43.11615877162326,47.35464536833926,43.11671919951952
1971,IND,8.79416620754945,0.7589573112456265,6.355343948725305,2.7154546366943064,1553.234708598922,1.5674173305947994,1.4032886164750602,1.6563937632730548,1.196798138693706,65.67417330594799,64.03288616475061,66.56393763273054,61.96798138693706
1971,KC,4.898091796821255,0.5662761094391605,3.647945381324681,2.748350537585471,1547.559251679857,0.8730053296685644,1.0470270282442562,0.9507642744652521,1.0692051367643054,58.73005329668564,60.47027028244256,59.50764274465252,60.69205136764305
1971,LAC,-3.384037316117698,-0.2979694298224829,-1.7103485361998465,2.808040579218088,1481.3223913355598,-0.6031497030507503,-0.5509362683932694,-0.4457682654536502,-0.4199013739938854,43.9685029694925,44.49063731606731,45.542317345463495,45.800986260061144
1971,LAR,6.363291104719526,0.5020453567813289,3.5216201441848427,2.8082827013158065,1529.9459218565446,1.1341533150231886,0.9282663513302557,0.9178401185689554,0.6732303882678808,61.34153315023188,59.28266351330256,59.17840118568955,56.732303882678806
1971,MIA,6.950374879946072,0.7166933393034964,5.024037706732517,2.6572838297829886,1566.8757835244794,1.2387914651426564,1.3251438383240028,1.3094153189851363,1.5034704866854651,62.38791465142656,63.25143838324003,63.09415318985136,65.03470486685465
1971,MIN,6.1286909789429,0.6812609122423655,4.063636190167821,2.748193293139485,1555.1359176803703,1.0923396519397763,1.2596303755610412,1.0591058007103913,1.2395402434187988,60.92339651939776,62.596303755610414,60.59105800710391,62.395402434187986
1971,NE,-4.388155185384041,-0.1864430597302223,-3.032140400616295,2.8170646590347586,1483.6604076585827,-0.7821174088119721,-0.34472745629236906,-0.7902669768103504,-0.36733917055043586,42.17882591188028,46.55272543707631,42.09733023189649,46.32660829449564
1971,NO,-2.8962730289503864,-0.3044165497407557,-2.667829310144851,2.809014608728878,1467.3152298336445,-0.5162136389705715,-0.5628567939041355,-0.6953165503634642,-0.7348039113624073,44.837863610294285,44.37143206095865,43.046834496365356,42.651960886375925
1971,NYG,-7.808739829999709,-0.6964422786736184,-5.483302475218543,2.8151710481171976,1446.5040200913684,-1.3917810797276329,-1.2877002529834605,-1.4291135295538795,-1.2026719196419666,36.08218920272367,37.122997470165394,35.708864704461206,37.97328080358034
1971,NYJ,-4.32051928448838,-0.2237083057808529,-2.906287428839413,2.818171943784337,1484.817316721664,-0.7700624077200844,-0.4136297447322361,-0.7574659074705206,-0.3413300751731103,42.29937592279916,45.86370255267764,42.42534092529479,46.5866992482689
1971,OAK,3.155950175057612,0.3676923850435085,2.4277231917616064,2.8079548632061524,1528.4789497490654,0.5624968737380072,0.6798518581358398,0.6327376749756909,0.640250598691606,55.62496873738007,56.7985185813584,56.32737674975691,56.40250598691606
1971,PHI,-3.6614414840308656,-0.1779744946223459,-2.722928230263605,2.8153039004524767,1501.053859810139,-0.6525924916113148,-0.329069341089214,-0.7096769859880522,0.02369238965354494,43.47407508388685,46.70930658910786,42.903230140119476,50.23692389653545
1971,PIT,-3.92762183980372,-0.30654985547569,-2.3413165379628484,2.808169051880078,1479.6077658906154,-0.7000348179053185,-0.5668012102882152,-0.6102175024071784,-0.45844879155423846,42.999651820946816,44.33198789711785,43.897824975928216,45.41551208445762
1971,SF,6.11231051023263,0.4959390190128237,3.741951815716179,2.6935974948496004,1536.4307302455163,1.0894200993711995,0.9169759214840351,0.9752651784115831,0.8190188562423977,60.894200993712,59.169759214840354,59.75265178411583,58.19018856242398
1971,TEN,-6.616262480934603,-0.6126192685224918,-4.009025212922541,2.808343855513081,1460.745254030901,-1.1792413551927663,-1.132714097371237,-1.0448725376729975,-0.8825070738090484,38.207586448072334,38.672859026287625,39.551274623270025,41.17492926190952
1971,WSH,5.2757927248417245,0.530702338199042,3.581529877264696,2.755896274346191,1529.8061464586835,0.9403243871424612,0.9812522244619257,0.9334543967313083,0.6700880223115717,59.403243871424614,59.81252224461926,59.33454396731308,56.70088022311572
1972,ARI,-5.5860573264465,-0.4846605338596683,-4.69556762833656,3.0838298429673685,1460.6934688478636,-0.8214300925568314,-0.7229010916705432,-0.8686092037801414,-0.7293023888172614,41.78569907443169,42.770989083294566,41.313907962198584,42.70697611182739
1972,ATL,-1.3278089813607856,-0.1080075667618415,-0.8144267746221892,3.0685870333152767,1495.061059914659,-0.19525439692378135,-0.1610999503075316,-0.15065667204380492,-0.09163822644443152,48.047456030762184,48.38900049692468,48.49343327956195,49.083617735555684
1972,BUF,-6.449908484820448,-0.5182532756630245,-5.08551056393464,3.0847741075677395,1465.6693090531064,-0.9484594614856027,-0.7730067388716092,-0.9407427666673037,-0.6369795090899494,40.51540538514397,42.269932611283906,40.59257233332696,43.630204909100506
1972,CHI,-1.5769824653445166,-0.4167912115820396,-1.6733406834428328,3.070467584015619,1458.0688367176876,-0.23189537392243095,-0.6216698096952634,-0.309542793064425,-0.7780004149772182,47.68104626077569,43.78330190304737,46.90457206935575,42.21999585022782
1972,CIN,3.1667698159812336,0.2469260535223803,2.5951294114047374,3.068371635113289,1512.8401347152576,0.46567370705850186,0.3683054451157614,0.48005980749663857,0.2382388027152033,54.65673707058502,53.683054451157616,54.80059807496639,52.38238802715203
1972,CLE,0.8491403215934489,0.3465095792043186,0.7110693041282456,2.9974877591909364,1546.829331487053,0.1248661394250239,0.5168404183568855,0.13153709859571106,0.8688821506032817,51.24866139425024,55.16840418356885,51.31537098595711,58.688821506032816
1972,DAL,5.056644721544187,0.5815545561274436,3.840765804649196,2.963123733253504,1550.6571744371597,0.7435799346311699,0.8674245046167391,0.7104837565004213,0.9399048261155274,57.4357993463117,58.67424504616739,57.10483756500421,59.39904826115527
1972,DEN,-1.8515823012435024,-0.3724983679659093,-1.4937755646185311,3.0690109643228416,1468.0188214757254,-0.2722752976211526,-0.5556043004030125,-0.2763259538589981,-0.5933861170467867,47.277247023788476,44.44395699596988,47.23674046141002,44.066138829532136
1972,DET,4.14563568878462,0.3849573181077153,3.016021725953335,3.067898401997155,1524.7061726448387,0.6096159972120311,0.5741875933046544,0.5579185387842022,0.4584039903870591,56.09615997212031,55.74187593304654,55.579185387842024,54.58403990387059
1972,GB,6.270610720496351,0.6006335386646089,4.572863304808188,3.003940772325632,1543.9026993180105,0.9220937135999351,0.8958819843175179,0.8459107542642272,0.8145807464979206,59.22093713599935,58.95881984317518,58.45910754264227,58.14580746497921
1972,IND,-2.561081328315964,-0.375274104371074,-1.7065386442698438,3.083217495584417,1471.743122153582,-0.3766071756199517,-0.5597444825249267,-0.31568391520417566,-0.5242845885877724,46.233928243800484,44.40255517475073,46.843160847958245,44.75715411412227
1972,KC,2.565909236127624,0.2827834284066889,2.010858019839677,3.0701697362683515,1517.4017494475777,0.37731711977713267,0.42178893229363845,0.37197841065844,0.32287604806938264,53.773171197771326,54.21788932293639,53.7197841065844,53.22876048069383
1972,LAC,-2.8710376793140044,-0.408849062259373,-2.656309338774599,3.068870022417436,1456.9843714380545,-0.4221862771596889,-0.6098236039193491,-0.49137717148887805,-0.798121832356041,45.77813722840311,43.901763960806505,45.08622828511122,42.01878167643959
1972,LAR,-0.829397724714526,-0.1689190865352501,-0.5233505883256356,3.0709417580854077,1483.4948737586,-0.12196298927209068,-0.2519532405245942,-0.09681196690259138,-0.3062398955785034,48.78037010727909,47.48046759475406,49.03188033097408,46.937601044214965
1972,MIA,9.99488694660011,1.536877690873545,8.55732584265943,2.879846985821484,1638.3855600111772,1.4697487744658624,2.2923479072019477,1.5829762395122446,2.567637401106065,64.69748774465862,72.92347907201948,65.82976239512244,75.67637401106066
1972,MIN,5.595461968862402,0.2436789014053808,3.941799557997622,3.068406703553357,1501.1961379282925,0.8228130458347338,0.3634621173714831,0.729173477317409,0.022193417299588847,58.22813045834734,53.634621173714834,57.29173477317409,50.22193417299589
1972,NE,-15.32031324003845,-1.0470559460648017,-11.911275283918611,3.0836234280650854,1431.2479503600043,-2.252853056696063,-1.5617485509342943,-2.203406309800261,-1.2756412883258603,27.47146943303937,34.38251449065706,27.965936901997388,37.243587116741395
1972,NO,-9.670926702618573,-1.0160843824214816,-7.554247814911618,3.069839709067705,1423.5160962465477,-1.4221103995536288,-1.5155525526956952,-1.3974219304328883,-1.419099881838099,35.77889600446371,34.84447447304305,36.025780695671116,35.80900118161901
1972,NYG,4.304740558901935,0.2974187295967647,3.38054888166398,3.0811463459218924,1520.3435401718152,0.6330123786934664,0.4436183870730044,0.6253505656529605,0.3774587074824682,56.330123786934664,54.43618387073005,56.253505656529605,53.77458707482468
1972,NYJ,0.2484134873383985,-0.0285935358773851,0.6615445245682703,3.0842393547937617,1497.148324927964,0.036529219442606946,-0.04264902309224861,0.12237576119288537,-0.05291063294587941,50.36529219442607,49.57350976907751,51.22375761192885,49.47089367054121
1972,OAK,7.381676686343781,0.6208901676597659,5.768429681521229,3.005477735108399,1553.487052475887,1.085476036019347,0.9260959963757065,1.067072505247444,0.9924110319090926,60.85476036019347,59.26095996375707,60.67072505247444,59.92411031909093
1972,PHI,-12.621969280031466,-1.12560179068858,-9.969970608471774,3.080431078208798,1422.8283093328607,-1.85606140217348,-1.678904524771345,-1.8442942190152107,-1.431861237888769,31.4393859782652,33.210954752286554,31.557057809847894,35.68138762111231
1972,PIT,9.77560510236624,0.9191714601579258,7.902571446248776,2.937961574268763,1567.6698029444854,1.4375033650332951,1.3710009492395903,1.4618565496358409,1.255561035065395,64.37503365033295,63.710009492395905,64.61856549635841,62.55561035065395
1972,SF,4.866475217524643,0.2172811179387538,3.9451070879506687,3.001772387410603,1516.7739823116317,0.7156154967173841,0.3240881944862484,0.7297853204823669,0.311228312732618,57.15615496717384,53.24088194486249,57.29785320482367,53.11228312732618
1972,TEN,-11.513841422949245,-1.1549376118243246,-9.33672884699762,3.0693910081725937,1398.8585074180207,-1.6931111288387635,-1.722660712128292,-1.7271540421993026,-1.8766024369609555,33.06888871161237,32.773392878717075,32.72845957800698,31.233975630390447
1972,WSH,7.958936464732991,0.9468439342094618,6.517007747231084,2.898760943022723,1572.4736104621384,1.1703621239129756,1.4122761517855278,1.2055481591171893,1.3446919808739326,61.70362123912976,64.12276151785528,62.05548159117189,63.446919808739324
1973,ARI,-3.3949166521608505,-0.4091348914662371,-3.0178658393207853,3.1949216795514497,1455.3934416235552,-0.4699122166487225,-0.6113156250874091,-0.5206458905070194,-0.8297294154506482,45.30087783351277,43.88684374912591,44.79354109492981,41.70270584549352
1973,ATL,2.551499202623174,0.3368103085524493,2.011213680379334,3.181329797773828,1533.295146285128,0.3531693908652979,0.5032506603647,0.34697703389514184,0.6193251232556756,53.53169390865298,55.032506603647,53.46977033895142,56.193251232556754
1973,BUF,0.6945974789943027,0.3214900418149419,0.8678128133725334,3.1983899988388718,1534.647938827589,0.09614369790936554,0.4803596319227563,0.14971612360125142,0.6444885029544525,50.961436979093655,54.803596319227566,51.497161236012516,56.44488502954452
1973,CHI,-7.67861473025448,-0.7461448354247406,-6.188630292631864,3.17904674660926,1429.7672526388774,-1.0628463783901037,-1.114864573976474,-1.067670036137594,-1.3064037786024287,39.37153621609896,38.85135426023526,39.323299638624064,36.935962213975714
1973,CIN,2.780540448757154,0.5499362669368204,2.2472399872206297,3.1057184096636283,1548.227399937364,0.38487246069067893,0.8216963153054901,0.38769657984292555,0.897080918483605,53.84872460690679,58.216963153054905,53.876965798429254,58.97080918483605
1973,CLE,-1.121206297673237,0.2347203771342697,-0.916194180626106,3.1843646187858954,1519.0825063146196,-0.15519336426854205,0.35071131077176665,-0.1580629360106963,0.3549549076649611,48.44806635731458,53.507113107717664,48.41937063989304,53.54954907664961
1973,DAL,10.753261128960492,0.6656064861091976,8.397466300512278,3.055743181900247,1552.5163464643838,1.4884279324195189,0.9945268751336896,1.4487411146868308,0.9768598842744836,64.88427932419519,59.9452687513369,64.48741114686831,59.76859884274484
1973,DEN,2.991303873619389,0.2260406937071387,2.516842930477777,3.1792444719582846,1517.965560307141,0.41404557989007096,0.3377424190676102,0.4342088080031484,0.3341785242898074,54.14045579890071,53.3774241906761,54.34208808003149,53.34178524289808
1973,DET,1.4097811352720355,-0.0202479915560491,0.9971226318587412,3.1798242136295336,1495.1725567646772,0.1951368608250142,-0.03025386950130651,0.17202481099214123,-0.08979557714277091,51.95136860825014,49.69746130498694,51.720248109921414,49.10204422857229
1973,GB,-4.164971708145044,-0.3351255642374458,-3.247435396754027,3.179147940432577,1480.2311665481857,-0.5765004823926746,-0.5007333719458417,-0.5602515101822906,-0.3677213221806607,44.234995176073255,44.992666280541584,44.3974848981771,46.32278677819339
1973,IND,-6.9497984585617685,-0.6869527822830488,-5.374177911574762,3.19472042191053,1452.469142024592,-0.9619662376235277,-1.0264217945380292,-0.9271597193150032,-0.8841244973660375,40.380337623764724,39.735782054619705,40.72840280684997,41.15875502633963
1973,KC,1.4366561243078213,0.1843789016164659,1.433390571478356,3.1825419160321795,1513.7598359043016,0.1988568006539281,0.2754927674114081,0.24729028733089004,0.25594757849782607,51.98856800653928,52.75492767411408,52.4729028733089,52.55947578497826
1973,LAC,-10.41710046237345,-0.9279615459706788,-8.442290943094706,3.1797551213951643,1424.4852816291784,-1.4418977756672213,-1.3865290014722622,-1.4564743166237457,-1.404654055642836,35.58102224332779,36.13470998527738,35.435256833762544,35.95345944357164
1973,LAR,12.026140312952377,1.0402404014495834,9.658531555199843,3.113537369787767,1573.0647818077134,1.6646153149565626,1.5542922994769977,1.6663016284643548,1.3590826305791988,66.64615314956563,65.54292299476998,66.66301628464355,63.590826305791985
1973,MIA,13.676163753304202,1.3162324511056058,11.151226053245267,2.987708434539922,1607.653177835394,1.893005656111053,1.9666703583367116,1.9238231014416627,2.0024635741441674,68.93005656111053,69.66670358336711,69.23823101441663,70.02463574144167
1973,MIN,9.143229437119876,1.078267389431672,7.233148228187251,2.969006404778222,1588.629101385652,1.2655731060113475,1.6111109488108453,1.247871542653266,1.648595524093743,62.655731060113474,66.11110948810845,62.47871542653266,66.48595524093743
1973,NE,-5.707908226876215,-0.4884084747328325,-4.020438705924195,3.1963327672587405,1463.5234009689725,-0.7900682349923562,-0.7297635529428526,-0.6936109826359617,-0.6785035271321088,42.099317650076436,42.702364470571474,43.06389017364038,43.214964728678915
1973,NO,-6.031585581747494,-0.4095213973858425,-4.9937587668778285,3.1836534456300445,1467.5343958696042,-0.8348704963997893,-0.6118931292621247,-0.8615293451028643,-0.6038947571348687,41.65129503600211,43.88106870737875,41.38470654897136,43.961052428651314
1973,NYG,-6.518729901771391,-0.8596150606553353,-5.482975386430949,3.1973097951371225,1426.672980639869,-0.9022992702710301,-1.2844079766842198,-0.9459295921978095,-1.3639605278883895,40.9770072972897,37.1559202331578,40.5407040780219,36.36039472111611
1973,NYJ,-3.4478552250388144,-0.513109728447279,-2.6790870183966127,3.196731035777377,1450.062378942236,-0.47723978450269916,-0.7666713373187438,-0.46219935567209713,-0.928892849781812,45.227602154973006,42.333286626812566,45.37800644327903,40.71107150218188
1973,OAK,6.71612621297923,0.5392663629109885,5.428462060810208,3.0501973319555997,1543.6748876624774,0.9296221614232815,0.8057537027705425,0.9365248868618371,0.8123993495359271,59.29622161423281,58.05753702770542,59.36524886861837,58.12399349535927
1973,PHI,-4.736848711301759,-0.4735228379470086,-3.9904108570399783,3.19603235952564,1477.3271149191105,-0.6556576511063023,-0.7075219339894102,-0.688430541571076,-0.42173977032669546,43.44342348893698,42.924780660105895,43.115694584289244,45.782602296733046
1973,PIT,7.110722744447547,0.5592324917626169,5.7466000923596585,3.115022287574128,1537.7202146863249,0.9842408015204255,0.8355864224776473,0.9914104475723466,0.7016361006430945,59.842408015204256,58.35586422477647,59.91410447572346,57.01636100643094
1973,SF,-1.420196447970996,-0.3246130124088025,-1.6857398799428718,3.180301691743765,1466.350644338995,-0.19657851114486594,-0.485025869783511,-0.29082589740092135,-0.6259137942738083,48.03421488855134,45.14974130216489,47.091741025990785,43.740862057261914
1973,TEN,-16.296050785895872,-1.3473137221468612,-12.936563025057255,3.1826888009453302,1400.355201846194,-2.255641045722399,-2.013110950501812,-2.2318316104459464,-1.8534991968471355,27.44358954277601,29.86889049498188,27.681683895540537,31.465008031528644
1973,WSH,6.595761336433761,0.4894496721304119,5.2865112985700415,3.1179887466389284,1540.4181438278652,0.9129616858536883,0.7313192751538319,0.9120353684572299,0.7518204513532711,59.129616858536885,57.31319275153832,59.1203536845723,57.51820451353271
1974,ARI,4.509090573097581,0.4647352593404496,3.0552550950373143,2.6150861796335483,1531.1906924766029,0.8116555504626467,0.8414410888194372,0.7560042122394462,0.681831277822947,58.11655550462647,58.41441088819437,57.560042122394464,56.81831277822947
1974,ATL,-11.639786387522683,-0.9463185176383756,-8.1610056643635,2.6590321157286687,1433.69061227231,-2.0952112348327168,-1.7133868538007975,-2.0193910054811424,-1.4495290413940913,29.04788765167283,32.866131461992026,29.806089945188575,35.504709586059086
1974,BUF,0.6575142955570962,0.1841117877031869,0.445601860181876,2.611250444264497,1521.8858333670878,0.11835537983679019,0.33334940699210863,0.11026145863447685,0.47842624020275815,51.1835537983679,53.33349406992109,51.10261458634477,54.78426240202758
1974,CHI,-9.110395162082916,-0.750282451341673,-6.199901542758706,2.658752375868087,1444.9424539800675,-1.6399100174057688,-1.358447567922904,-1.534127768711953,-1.2035627931225379,33.600899825942314,36.415524320770956,34.65872231288047,37.96437206877462
1974,CIN,2.531353478203287,0.1414090126193651,1.5936937557837496,2.6581966740800915,1496.6953112461938,0.455654431300367,0.2560325500505094,0.394349785832696,-0.0722407864944016,54.55654431300367,52.560325500505094,53.94349785832696,49.27759213505598
1974,CLE,-3.966106515219265,-0.4529437979635957,-3.489501032515028,2.6609103104325875,1453.0881343850178,-0.7139161022867564,-0.8200916863364122,-0.8634557171610043,-1.0254975038247502,42.86083897713244,41.79908313663588,41.36544282838996,39.7450249617525
1974,DAL,5.343188059156894,0.2720391177159771,3.613715269717526,2.670728036920439,1524.454860571829,0.9617966583450521,0.4925490089503253,0.894191771475334,0.5345854006024359,59.617966583450524,54.925490089503256,58.941917714753345,55.34585400602436
1974,DEN,0.7963051761083141,0.0809624211001902,0.4548543760262803,2.6569442417176874,1509.845565033833,0.14333833077263877,0.1465890663443198,0.11255093716723304,0.21522491662995183,51.43338330772639,51.4658906634432,51.12550937167233,52.15224916629952
1974,DET,-1.5533316923574554,-0.0484933164693108,-0.879080688433988,2.658544600008978,1503.7021164196187,-0.27960633510747196,-0.08780110437136114,-0.21752314706354484,0.0809285901854039,47.20393664892528,49.12198895628639,47.824768529364555,50.80928590185404
1974,GB,-1.6166672087357037,-0.1757995223075557,-0.7472681219657624,2.659512676858716,1476.9770896198957,-0.29100699840674754,-0.3182993725811574,-0.18490693258183608,-0.5032828436061532,47.089930015932524,46.81700627418843,48.15093067418164,44.967171563938464
