season,definition,n_games,epd_only_b0,epd_only_b_epd,epd_only_se_b_epd,epd_only_b_epd_raw,epd_only_se_b_epd_raw,epd_only_log_loss,epd_only_accuracy,epd_only_converged,tod_only_b0,tod_only_b_tod,tod_only_se_b_tod,tod_only_b_tod_raw,tod_only_se_b_tod_raw,tod_only_log_loss,tod_only_accuracy,tod_only_converged,both_b0,both_b_epd,both_b_tod,both_se_b_epd,both_se_b_tod,both_b_epd_raw,both_se_b_epd_raw,both_b_tod_raw,both_se_b_tod_raw,both_log_loss,both_accuracy,both_converged
2000,explosive_20_10_ng,246,0.258525945818859,1.0013326400391411,0.16873482100664283,0.3001846861272058,0.05058419875400187,0.5945145775666856,0.7032520325203252,True,0.3069318645047953,-1.5829365258567907,0.21054259384895996,-0.7150934896750812,0.09511287136368544,0.5037103791739702,0.7560975609756098,True,0.39482597441043554,1.1513277088646197,-1.7157522741110471,0.19852410585611566,0.23487687109480543,0.34515098489306334,0.05951458488636981,-0.7750931645524654,0.10610591053500272,0.4133533593233833,0.8170731707317073,True
2001,explosive_20_10_ng,248,0.25509965801560447,1.1318340617736264,0.17733069801960655,0.32728824479439117,0.051278058209392574,0.5769464782355339,0.7217741935483871,True,0.23911061150902777,-1.1212954238719954,0.17534246506028706,-0.5172694126119807,0.08088795510684743,0.5764246618792719,0.6814516129032258,True,0.3190142873662994,1.220779160272443,-1.1907240391124874,0.2016826176151828,0.19504118868328643,0.353008168018052,0.05831981220053934,-0.5492978132094777,0.08997525447572263,0.47582477605991863,0.7983870967741935,True
2002,explosive_20_10_ng,255,0.43972683251379296,1.2933220423605307,0.19113286671278984,0.3798845541224051,0.0561410240227582,0.5495392832019464,0.7058823529411765,True,0.44689078002604765,-1.6805391057938417,0.21601020530588497,-0.7942227804098034,0.10208642290052035,0.48267428536585455,0.7764705882352941,True,0.6336054285477518,1.4382617052245736,-1.8806964694540824,0.2331904680022114,0.2660883566132115,0.4224573530064822,0.06849450798884682,-0.8888171503579158,0.12575335717891067,0.3752419136846239,0.8470588235294118,True
2003,explosive_20_10_ng,256,0.5667030067891808,1.108194430868785,0.17391250060292096,0.30516570969782514,0.0478906319987614,0.5603933424480317,0.74609375,True,0.6822501210753279,-1.8173534978666162,0.23697178804959304,-0.8333077141307195,0.10865823255898505,0.46299680136861765,0.7890625,True,0.7585503065707105,1.2229804238199704,-1.9350860961464023,0.2100384720318224,0.2651060913324304,0.33677455741135925,0.05783871277099676,-0.887291423115442,0.12155860223654258,0.374798354326542,0.8203125,True
2004,explosive_20_10_ng,256,0.32289678911418596,1.083895663386853,0.16917800340141853,0.34119957513042826,0.05325555293911724,0.5776899060979765,0.70703125,True,0.3966384897016439,-1.733145642981497,0.2306114069752819,-0.8194224433356673,0.10903190007718172,0.49142896371905964,0.73046875,True,0.4235643931579982,1.2102338249496831,-1.894027215328149,0.2049848546611411,0.26778300493256524,0.38096957191526815,0.0645271936046038,-0.8954864323223014,0.12660644249616143,0.3989483951949032,0.8203125,True
2005,explosive_20_10_ng,256,0.40064687933166865,0.6849563357371816,0.1454656193989353,0.22354304352097976,0.047474306888635874,0.6273833167817523,0.66796875,True,0.5520759610796893,-1.7148335562883483,0.2391437742042826,-0.8158731737218867,0.11377838351739748,0.4978270462882035,0.74609375,True,0.6390911334736981,0.7293031172995982,-1.7754800150435974,0.1687155526167081,0.25271300952377834,0.23801610407038454,0.05506217864336141,-0.8447271803385608,0.1202342725128625,0.45724665370924134,0.79296875,True
2006,explosive_20_10_ng,256,0.15137491793411198,0.9014145742978962,0.15629468744561553,0.2664931380221828,0.04620677643915431,0.6107029881359516,0.703125,True,0.2265531907929941,-1.9061891143772733,0.23713084501156823,-0.8970544217567755,0.11159400263495915,0.4636430698315042,0.80078125,True,0.2049161286689655,0.9347450240449346,-1.8818858217309935,0.1908824824479129,0.24481005082319823,0.27634691274254086,0.05643227122284976,-0.8856172689752602,0.11520784424015239,0.406943174413549,0.8203125,True
2007,explosive_20_10_ng,256,0.3698475485466372,1.0137904309527093,0.16633834200828185,0.3230271460766885,0.05300089472295471,0.5877128259567101,0.671875,True,0.40470032697302344,-1.6710868106334824,0.22717795783888142,-0.7938321926294234,0.10791849665784237,0.4996426903032877,0.7734375,True,0.4725499710820636,0.8934459178337109,-1.6022940488619528,0.18365962494551374,0.23836732342589925,0.28468140574228196,0.05852002808895297,-0.7611529155466097,0.11323388695447656,0.4439433379512716,0.8203125,True
2008,explosive_20_10_ng,255,0.3730130138991191,1.1240866017529945,0.17174299481670074,0.35202594435089796,0.05378410332595123,0.5703082760893795,0.6980392156862745,True,0.39717188695876515,-1.29948587432932,0.19106182612611775,-0.6537185561567698,0.096115443483604,0.549213849310335,0.7176470588235294,True,0.4845103098393166,1.1902215710775097,-1.3771222630325448,0.19087065704323758,0.20985936207436742,0.3727371822526516,0.059774240872311944,-0.6927742695976655,0.10557172023285061,0.44817393399840777,0.7803921568627451,True
2009,explosive_20_10_ng,256,0.3512418826917286,1.2441221606009583,0.18298072186856743,0.37514634859256685,0.05517508798225023,0.5534300628662971,0.75,True,0.38959873441839354,-1.5068376375767205,0.20551070663152984,-0.7462566218327809,0.10177853396863047,0.5173272060611978,0.73046875,True,0.5136392983581632,1.3519879142431601,-1.7097289460405078,0.2109214338365295,0.25502745708013336,0.40767164626712243,0.06360018995679786,-0.8467379070606391,0.12630154958253417,0.4036987236600593,0.796875,True
2010,explosive_20_10_ng,256,0.29910885200692405,1.097964000013838,0.1672973136416848,0.32916998037872536,0.05015579149057054,0.5755338601882227,0.72265625,True,0.31932219350194985,-1.7009741787277104,0.22404518400793394,-0.7944371273927412,0.10463992611726383,0.4945662361993593,0.77734375,True,0.4215588405191735,1.2299674171635224,-1.8585842450204764,0.20395519729202954,0.2578543929877058,0.36874464970535054,0.06114583746817773,-0.8680486435930985,0.12043046026952295,0.401035701102978,0.79296875,True
2011,explosive_20_10_ng,256,0.29760540871193614,0.7967813570542791,0.15092536851931873,0.24931864984563368,0.0472256394725459,0.619216668467365,0.65625,True,0.4384896268110678,-1.6053087850488934,0.22105558821137913,-0.8553335149537117,0.11778185918246278,0.5146683195011135,0.72265625,True,0.48174791846917747,0.948928121894505,-1.7020296649897546,0.1850118066713524,0.2412850066152619,0.2969264730615101,0.05789153252196472,-0.9068679057075211,0.12856040827533113,0.4511069383433488,0.7890625,True
2012,explosive_20_10_ng,255,0.33976271914204353,0.9548167457454833,0.16265225079882567,0.27178518612557284,0.046298383908827984,0.5962394590897031,0.6980392156862745,True,0.40623234079816084,-1.6582009635691326,0.22472669149596258,-0.7899587604626724,0.10705868743129984,0.5025292868575916,0.7725490196078432,True,0.4897491618919837,1.1596659281635744,-1.838964883869182,0.20427980685984506,0.25585974672518014,0.3300947763367327,0.05814751948631887,-0.8760738005294955,0.1218903213879902,0.4172026956678247,0.8313725490196079,True
2013,explosive_20_10_ng,255,0.48793516599681686,0.9767067731081869,0.16691193830503867,0.28534758700720436,0.04876378474009266,0.5866530947891861,0.7176470588235294,True,0.5869850371981873,-1.7160382651652826,0.2348141641563222,-0.8870022159506121,0.12137298344171116,0.4892011124317958,0.7568627450980392,True,0.6697913004542142,1.0909668973111004,-1.7955908983489324,0.19812359169296198,0.25368464784705363,0.31872899853227155,0.057882355662260965,-0.9281221392944002,0.13112693892715396,0.4123101140327063,0.8,True
2014,explosive_20_10_ng,255,0.34490248177692817,1.0724828483220645,0.16955692596558755,0.28813409583431415,0.04555329871426458,0.5801107975796187,0.6941176470588235,True,0.3818743824415969,-1.4150631264903877,0.1963341323859965,-0.7436877495220664,0.10318358689102697,0.5297696222814551,0.7294117647058823,True,0.48995512851859097,1.0411003765913132,-1.4379203671715688,0.19056448096201054,0.2186365596817435,0.27970285599552974,0.05119720516372815,-0.755700393738605,0.11490464841397822,0.4538964280406093,0.796078431372549,True
2015,explosive_20_10_ng,256,0.1789786587065147,1.0588174178299552,0.16483961527694146,0.32606234722239813,0.05076228532639087,0.5850618250941606,0.73046875,True,0.2033657364157624,-1.2915891456525816,0.18715663493681303,-0.681712695588712,0.09878300272926445,0.5540612997108362,0.71484375,True,0.20710118568377003,1.1924225353809597,-1.4501630061993027,0.19255418914591887,0.21880691906216812,0.3672059830334603,0.05929697587436842,-0.7654094456636708,0.11548831538992703,0.45393384899504036,0.796875,True
2016,explosive_20_10_ng,254,0.3724302360673126,0.9016879056158211,0.1610140269239516,0.27456090564541136,0.04902822448712138,0.6034712223039838,0.65748031496063,True,0.44975097530112773,-1.5234816633008428,0.20613755551786642,-0.7845641430813911,0.10615692889362398,0.5134484689422926,0.7480314960629921,True,0.5362062954256096,1.0277280825282205,-1.5864526278996314,0.19834770631595652,0.22024919988492994,0.31293971155513656,0.060396203098239225,-0.8169929947502813,0.11342415792369091,0.4442600360961342,0.7874015748031497,True
2017,explosive_20_10_ng,256,0.31557975359619667,0.9452217895766931,0.16434814837567135,0.2771351710771517,0.04818620636824543,0.6009747690608589,0.671875,True,0.38677686161458635,-1.6302883932547456,0.2210216279411004,-0.8757816369378244,0.11873155934728742,0.504835359054233,0.7421875,True,0.4518924194629247,1.2605989735403478,-1.9403576740527433,0.21558930412381594,0.2711755168819988,0.3696024743020803,0.06320990410887058,-1.0423490880863109,0.1456739427545368,0.40954336919703377,0.8203125,True
2018,explosive_20_10_ng,254,0.49557947233962835,1.053080712036776,0.16881473042587933,0.30622690976591177,0.04908988706221517,0.5714198184085133,0.7244094488188977,True,0.6019212227333083,-1.502956007937775,0.21405463272904285,-0.8449206611863935,0.1203356457941791,0.5151757066763143,0.7480314960629921,True,0.774270798046966,1.2721243064950567,-1.753778149898582,0.2064760798612776,0.25629441146676224,0.36992292306126723,0.060041486995054336,-0.9859259926175492,0.14408169131444054,0.40950809890021717,0.8110236220472441,True
2019,explosive_20_10_ng,255,0.08761483894268794,1.268168458419308,0.18441255373428606,0.356514212760947,0.05184303077507754,0.5587087126667609,0.6980392156862745,True,0.07731280172453854,-1.4394525904693558,0.20346716360390835,-0.7846180907552404,0.11090606143980629,0.5387819317470905,0.7254901960784313,True,0.055858148139316895,1.3719638251920165,-1.5777331805392316,0.21457788233587385,0.23810036960989792,0.3856937142913113,0.060323267219749094,-0.859992197056134,0.1297839599917079,0.4218285759913167,0.8156862745098039,True
2020,explosive_20_10_ng,255,-0.0048820726330378985,1.061717985475136,0.1652303119991359,0.31687148955263367,0.04931326001695459,0.5875149439683784,0.7176470588235294,True,0.02735919754955325,-1.5517468195201238,0.21192282325359027,-0.9001078540026725,0.12292817053233407,0.5226542243841121,0.7607843137254902,True,-0.030604856353252347,1.2787113813339495,-1.7667350601130754,0.20235437996331124,0.24719508589261363,0.3816335275980717,0.06039299952875825,-1.0248141536655102,0.14338823542851878,0.41739229147739565,0.8156862745098039,True
2021,explosive_20_10_ng,271,0.07821987578952441,0.9248116748943253,0.1530819022915426,0.2697649332214099,0.044653555172519996,0.6083542314296178,0.6605166051660517,True,0.08504416959938696,-1.497532330036582,0.198815317824116,-0.82703954254019,0.10979938543244852,0.526103434466621,0.7158671586715867,True,0.11798500862247507,1.0523034021752817,-1.5570116151447388,0.18611610189654823,0.21201266210754172,0.3069539071821456,0.05428953717013627,-0.859888062575324,0.11708785951744084,0.4512738861170595,0.7970479704797048,True
2022,explosive_20_10_ng,269,0.2831704899670888,0.7629999948755533,0.14712937118201908,0.24351170229680638,0.04695638777852904,0.6261725038241706,0.620817843866171,True,0.344870069632597,-1.4000139771789344,0.19324482134253906,-0.8369716449222492,0.11552772945716042,0.5364170998390773,0.7360594795539034,True,0.40874810836041847,0.8082863372649132,-1.4844335850915902,0.16563565385965306,0.21116958140461825,0.25796485354201404,0.05286267405412931,-0.8874402968429409,0.12624370526779163,0.484046399153137,0.7769516728624535,True
2023,explosive_20_10_ng,272,0.26915821582781463,1.0764816340238832,0.16024067720809168,0.31325882051563425,0.04663043377080003,0.5790451878692922,0.7242647058823529,True,0.2972597584706724,-1.3212898482856765,0.18532702099279103,-0.7111103529804754,0.09974190257042653,0.5487025387430622,0.6985294117647058,True,0.38328971816127305,1.2079487804971405,-1.5706352021025365,0.18081155276224378,0.22884045646360707,0.35151608560879327,0.05261660948378447,-0.8453065422547702,0.12316057523879852,0.4386493488411567,0.7941176470588235,True
2024,explosive_20_10_ng,272,0.15790911476265454,0.9575974737802082,0.15371047213878725,0.2734763431289214,0.04389754460733238,0.6013354530129084,0.6470588235294118,True,0.16332218766766943,-1.2747059773647031,0.17907638112970017,-0.7845790364183961,0.11022116240679995,0.5569403616438668,0.6911764705882353,True,0.15564978279774566,0.9356701233887614,-1.273474395164283,0.17091988688800228,0.19378458299676513,0.26721420087839187,0.04881231092811789,-0.7838209999823598,0.11927403189452768,0.48971415338374813,0.7610294117647058,True
