season,date,week,game_type,home_franchise,away_franchise,home_score,away_score,neutral_site,overtime,source,margin,game_uid,week_index,n_weeks,phase,home_conf,away_conf,indoor,div_game,home_win,decade,phase_label,adj_margin,home_status,away_status,home_games_back,away_games_back
1979,1979-09-16,,REG,TEN,KC,20,6,False,,fivethirtyeight,14,G001811,3,16,1,AFC,AFC,,,1.0,1970s,Early (first third),11.054908071150383,alive,alive,0.0,0.0
1979,1979-09-16,,REG,SEA,OAK,27,10,False,,fivethirtyeight,17,G001812,3,16,1,AFC,AFC,,,1.0,1970s,Early (first third),18.222222222222214,alive,alive,1.0,0.0
1979,1979-09-16,,REG,ATL,DEN,17,20,False,,fivethirtyeight,-3,G001813,3,16,1,NFC,AFC,,,0.0,1970s,Early (first third),7.721748588451835,alive,alive,-1.0,0.0
1979,1979-09-17,,REG,WSH,NYG,27,0,False,,fivethirtyeight,27,G001814,3,16,1,NFC,NFC,,,1.0,1970s,Early (first third),18.398153316052785,alive,alive,0.0,1.0
1979,1979-09-23,,REG,ARI,WSH,7,17,False,,fivethirtyeight,-10,G001815,4,16,1,NFC,NFC,,,0.0,1970s,Early (first third),-4.779761904761911,alive,alive,1.0,0.0
1979,1979-09-23,,REG,NYG,PHI,13,17,False,,fivethirtyeight,-4,G001816,4,16,1,NFC,NFC,,,0.0,1970s,Early (first third),4.824068906169433,alive,alive,2.0,0.0
1979,1979-09-23,,REG,NE,LAC,27,21,False,,fivethirtyeight,6,G001817,4,16,1,AFC,AFC,,,1.0,1970s,Early (first third),12.683859548411785,alive,alive,0.0,-1.0
1979,1979-09-23,,REG,MIN,GB,27,21,False,,fivethirtyeight,6,G001818,4,16,1,NFC,NFC,,,1.0,1970s,Early (first third),6.714682539682554,alive,alive,1.0,1.0
1979,1979-09-23,,REG,TB,LAR,21,6,False,,fivethirtyeight,15,G001819,4,16,1,NFC,NFC,,,1.0,1970s,Early (first third),17.18507204068005,alive,alive,-1.0,0.0
1979,1979-09-23,,REG,DEN,SEA,37,34,False,,fivethirtyeight,3,G001820,4,16,1,AFC,AFC,,,1.0,1970s,Early (first third),1.4650793650793723,alive,alive,0.0,1.0
1979,1979-09-23,,REG,DET,ATL,24,23,False,,fivethirtyeight,1,G001821,4,16,1,NFC,NFC,,,1.0,1970s,Early (first third),5.435258004847549,alive,alive,2.0,0.0
1979,1979-09-23,,REG,KC,OAK,35,7,False,,fivethirtyeight,28,G001822,4,16,1,AFC,AFC,,,1.0,1970s,Early (first third),30.383867601767072,alive,alive,1.0,1.0
1979,1979-09-23,,REG,SF,NO,21,30,False,,fivethirtyeight,-9,G001823,4,16,1,NFC,NFC,,,0.0,1970s,Early (first third),-2.7603174603174656,alive,alive,2.0,2.0
1979,1979-09-23,,REG,PIT,IND,17,13,False,,fivethirtyeight,4,G001824,4,16,1,AFC,AFC,,,1.0,1970s,Early (first third),-11.382098288990315,alive,alive,-1.0,2.0
1979,1979-09-23,,REG,CIN,TEN,27,30,False,,fivethirtyeight,-3,G001825,4,16,1,AFC,AFC,,,0.0,1970s,Early (first third),2.6706349206349236,alive,alive,2.0,0.0
1979,1979-09-23,,REG,BUF,NYJ,46,31,False,,fivethirtyeight,15,G001826,4,16,1,AFC,AFC,,,1.0,1970s,Early (first third),12.348412698412693,alive,alive,1.0,1.0
1979,1979-09-23,,REG,MIA,CHI,31,16,False,,fivethirtyeight,15,G001827,4,16,1,AFC,NFC,,,1.0,1970s,Early (first third),10.630424383683811,alive,alive,-1.0,0.0
1979,1979-09-24,,REG,CLE,DAL,26,7,False,,fivethirtyeight,19,G001828,4,16,1,AFC,NFC,,,1.0,1970s,Early (first third),19.285348481145213,alive,alive,-1.0,-1.0
1979,1979-09-30,,REG,ATL,WSH,7,16,False,,fivethirtyeight,-9,G001829,5,16,1,NFC,NFC,,,0.0,1970s,Early (first third),0.08697219033039438,alive,alive,0.0,-1.0
1979,1979-09-30,,REG,NO,NYG,24,14,False,,fivethirtyeight,10,G001830,5,16,1,NFC,NFC,,,1.0,1970s,Early (first third),5.0406810619387405,alive,alive,1.0,2.0
1979,1979-09-30,,REG,DAL,CIN,38,13,False,,fivethirtyeight,25,G001831,5,16,1,NFC,AFC,,,1.0,1970s,Early (first third),20.377349931553198,alive,longshot,-1.0,3.0
1979,1979-09-30,,REG,LAC,SF,31,9,False,,fivethirtyeight,22,G001832,5,16,1,AFC,NFC,,,1.0,1970s,Early (first third),2.816346649643396,alive,alive,0.0,2.0
1979,1979-09-30,,REG,SEA,KC,6,24,False,,fivethirtyeight,-18,G001833,5,16,1,AFC,AFC,,,0.0,1970s,Early (first third),-19.161645379544858,alive,alive,2.0,1.0
1979,1979-09-30,,REG,OAK,DEN,27,3,False,,fivethirtyeight,24,G001834,5,16,1,AFC,AFC,,,1.0,1970s,Early (first third),24.31269841269841,alive,alive,2.0,0.0
1979,1979-09-30,,REG,LAR,ARI,21,0,False,,fivethirtyeight,21,G001835,5,16,1,NFC,NFC,,,1.0,1970s,Early (first third),18.884194412552628,alive,alive,0.0,1.0
1979,1979-09-30,,REG,PHI,PIT,17,14,False,,fivethirtyeight,3,G001836,5,16,1,NFC,AFC,,,1.0,1970s,Early (first third),12.212667391870651,alive,alive,-1.0,-1.0
1979,1979-09-30,,REG,TEN,CLE,31,10,False,,fivethirtyeight,21,G001837,5,16,1,AFC,AFC,,,1.0,1970s,Early (first third),19.666666666666668,alive,alive,0.0,-1.0
1979,1979-09-30,,REG,NYJ,MIA,33,27,False,,fivethirtyeight,6,G001838,5,16,1,AFC,AFC,,,1.0,1970s,Early (first third),13.222222222222225,alive,alive,2.0,-1.0
1979,1979-09-30,,REG,DET,MIN,10,13,False,,fivethirtyeight,-3,G001839,5,16,1,NFC,NFC,,,0.0,1970s,Early (first third),0.507539682539667,alive,alive,1.0,0.0
1979,1979-09-30,,REG,CHI,TB,13,17,False,,fivethirtyeight,-4,G001840,5,16,1,NFC,NFC,,,0.0,1970s,Early (first third),-6.774814035832488,alive,alive,0.0,-2.0
1979,1979-09-30,,REG,IND,BUF,13,31,False,,fivethirtyeight,-18,G001841,5,16,1,AFC,AFC,,,0.0,1970s,Early (first third),-14.768541142059561,longshot,alive,3.0,1.0
1979,1979-10-01,,REG,GB,NE,27,14,False,,fivethirtyeight,13,G001842,5,16,1,NFC,AFC,,,1.0,1970s,Early (first third),24.917591489332054,alive,alive,1.0,0.0
1979,1979-10-07,,REG,NE,DET,24,17,False,,fivethirtyeight,7,G001843,6,16,2,AFC,NFC,,,1.0,1970s,Middle third,-9.139813711554272,alive,alive,1.0,2.0
1979,1979-10-07,,REG,PHI,WSH,28,17,False,,fivethirtyeight,11,G001844,6,16,2,NFC,NFC,,,1.0,1970s,Middle third,10.777777777777782,alive,alive,-1.0,-1.0
1979,1979-10-07,,REG,SF,SEA,24,35,False,,fivethirtyeight,-11,G001845,6,16,2,NFC,AFC,,,0.0,1970s,Middle third,-1.0179339512306989,longshot,longshot,3.0,3.0
1979,1979-10-07,,REG,NYG,TB,17,14,False,,fivethirtyeight,3,G001846,6,16,2,NFC,NFC,,,1.0,1970s,Middle third,6.312342135476447,longshot,alive,3.0,-2.0
1979,1979-10-07,,REG,MIN,DAL,20,36,False,,fivethirtyeight,-16,G001847,6,16,2,NFC,NFC,,,0.0,1970s,Middle third,-5.149992027044272,alive,alive,0.0,-1.0
1979,1979-10-07,,REG,IND,NYJ,10,8,False,,fivethirtyeight,2,G001848,6,16,2,AFC,AFC,,,1.0,1970s,Middle third,2.57987155635313,longshot,alive,4.0,2.0
1979,1979-10-07,,REG,CLE,PIT,35,51,False,,fivethirtyeight,-16,G001849,6,16,2,AFC,AFC,,,0.0,1970s,Middle third,-7.115079365079371,alive,alive,-1.0,-1.0
1979,1979-10-07,,REG,DEN,LAC,7,0,False,,fivethirtyeight,7,G001850,6,16,2,AFC,AFC,,,1.0,1970s,Middle third,14.666666666666673,alive,alive,1.0,-1.0
1979,1979-10-07,,REG,CIN,KC,7,10,False,,fivethirtyeight,-3,G001851,6,16,2,AFC,AFC,,,0.0,1970s,Middle third,-0.2744570082146929,longshot,alive,4.0,1.0
1979,1979-10-07,,REG,BUF,CHI,0,7,False,,fivethirtyeight,-7,G001852,6,16,2,AFC,NFC,,,0.0,1970s,Middle third,-6.798940695681271,alive,alive,1.0,1.0
1979,1979-10-07,,REG,ATL,GB,25,7,False,,fivethirtyeight,18,G001853,6,16,2,NFC,NFC,,,1.0,1970s,Middle third,17.78696421737467,alive,alive,1.0,1.0
1979,1979-10-07,,REG,NO,LAR,17,35,False,,fivethirtyeight,-18,G001854,6,16,2,NFC,NFC,,,0.0,1970s,Middle third,-17.461904761904762,alive,alive,1.0,0.0
1979,1979-10-07,,REG,TEN,ARI,17,24,False,,fivethirtyeight,-7,G001855,6,16,2,AFC,NFC,,,0.0,1970s,Middle third,-14.103540407743662,alive,alive,-1.0,2.0
1979,1979-10-08,,REG,OAK,MIA,13,3,False,,fivethirtyeight,10,G001856,6,16,2,AFC,AFC,,,1.0,1970s,Middle third,10.53280711825488,alive,alive,2.0,-1.0
1979,1979-10-14,,REG,OAK,ATL,50,19,False,,fivethirtyeight,31,G001857,7,16,2,AFC,NFC,,,1.0,1970s,Middle third,20.59094982424658,alive,alive,1.0,1.0
1979,1979-10-14,,REG,LAC,SEA,20,10,False,,fivethirtyeight,10,G001858,7,16,2,AFC,AFC,,,1.0,1970s,Middle third,0.7984126984126991,alive,alive,0.0,2.0
1979,1979-10-14,,REG,TB,NO,14,42,False,,fivethirtyeight,-28,G001859,7,16,2,NFC,NFC,,,0.0,1970s,Middle third,-26.353023197415187,alive,alive,-2.0,2.0
1979,1979-10-14,,REG,NYG,SF,32,16,False,,fivethirtyeight,16,G001860,7,16,2,NFC,NFC,,,1.0,1970s,Middle third,14.719636398378725,longshot,longshot,3.0,4.0
1979,1979-10-14,,REG,MIA,BUF,17,7,False,,fivethirtyeight,10,G001861,7,16,2,AFC,AFC,,,1.0,1970s,Middle third,5.429365079365083,alive,alive,0.0,1.0
1979,1979-10-14,,REG,KC,DEN,10,24,False,,fivethirtyeight,-14,G001862,7,16,2,AFC,AFC,,,0.0,1970s,Middle third,-11.303433985534516,alive,alive,0.0,0.0
1979,1979-10-14,,REG,GB,DET,24,16,False,,fivethirtyeight,8,G001863,7,16,2,NFC,NFC,,,1.0,1970s,Middle third,3.7777777777777795,alive,longshot,2.0,3.0
1979,1979-10-14,,REG,ARI,PHI,20,24,False,,fivethirtyeight,-4,G001864,7,16,2,NFC,NFC,,,0.0,1970s,Middle third,1.4424603174603075,alive,alive,2.0,-2.0
1979,1979-10-14,,REG,IND,TEN,16,28,False,,fivethirtyeight,-12,G001865,7,16,2,AFC,AFC,,,0.0,1970s,Middle third,-4.169489012596982,longshot,alive,3.0,0.0
1979,1979-10-14,,REG,CLE,WSH,9,13,False,,fivethirtyeight,-4,G001866,7,16,2,AFC,NFC,,,0.0,1970s,Middle third,-4.54996897917224,alive,alive,0.0,-1.0
1979,1979-10-14,,REG,CIN,PIT,34,10,False,,fivethirtyeight,24,G001867,7,16,2,AFC,AFC,,,1.0,1970s,Middle third,37.22222222222222,longshot,alive,4.0,-1.0
1979,1979-10-14,,REG,DAL,LAR,30,6,False,,fivethirtyeight,24,G001868,7,16,2,NFC,NFC,,,1.0,1970s,Middle third,20.060250031891833,alive,alive,-2.0,-1.0
1979,1979-10-14,,REG,CHI,NE,7,27,False,,fivethirtyeight,-20,G001869,7,16,2,NFC,AFC,,,0.0,1970s,Middle third,-14.867725970985392,alive,alive,1.0,0.0
1979,1979-10-15,,REG,NYJ,MIN,14,7,False,,fivethirtyeight,7,G001870,7,16,2,AFC,NFC,,,1.0,1970s,Middle third,2.352646605906039,alive,alive,2.0,1.0
1979,1979-10-21,,REG,TB,GB,21,3,False,,fivethirtyeight,18,G001871,8,16,2,NFC,NFC,,,1.0,1970s,Middle third,13.989496575515044,alive,alive,-2.0,1.0
1979,1979-10-21,,REG,SEA,TEN,34,14,False,,fivethirtyeight,20,G001872,8,16,2,AFC,AFC,,,1.0,1970s,Middle third,21.78344654930476,longshot,alive,3.0,0.0
1979,1979-10-21,,REG,NYJ,OAK,28,19,False,,fivethirtyeight,9,G001873,8,16,2,AFC,AFC,,,1.0,1970s,Middle third,15.689415103967345,alive,alive,2.0,1.0
1979,1979-10-21,,REG,NE,MIA,28,13,False,,fivethirtyeight,15,G001874,8,16,2,AFC,AFC,,,1.0,1970s,Middle third,14.23730158730158,alive,alive,0.0,0.0
1979,1979-10-21,,REG,SF,ATL,20,15,False,,fivethirtyeight,5,G001875,8,16,2,NFC,NFC,,,1.0,1970s,Middle third,5.795238095238095,longshot,alive,4.0,1.0
1979,1979-10-21,,REG,NO,DET,17,7,False,,fivethirtyeight,10,G001876,8,16,2,NFC,NFC,,,1.0,1970s,Middle third,0.12029755070801151,alive,longshot,1.0,3.0
1979,1979-10-21,,REG,MIN,CHI,30,27,False,,fivethirtyeight,3,G001877,8,16,2,NFC,NFC,,,1.0,1970s,Middle third,10.499999999999996,alive,alive,1.0,1.0
1979,1979-10-21,,REG,KC,NYG,17,21,False,,fivethirtyeight,-4,G001878,8,16,2,AFC,NFC,,,0.0,1970s,Middle third,-11.540057067603172,alive,alive,1.0,2.0
1979,1979-10-21,,REG,CLE,CIN,28,27,False,,fivethirtyeight,1,G001879,8,16,2,AFC,AFC,,,1.0,1970s,Middle third,-3.3373015873015905,alive,longshot,1.0,4.0
1979,1979-10-21,,REG,DAL,ARI,22,13,False,,fivethirtyeight,9,G001880,8,16,2,NFC,NFC,,,1.0,1970s,Middle third,2.944444444444459,alive,alive,-3.0,2.0
1979,1979-10-21,,REG,BUF,IND,13,14,False,,fivethirtyeight,-1,G001881,8,16,2,AFC,AFC,,,0.0,1970s,Middle third,-4.231458857940438,alive,longshot,2.0,4.0
1979,1979-10-21,,REG,LAR,LAC,16,40,False,,fivethirtyeight,-24,G001882,8,16,2,NFC,AFC,,,0.0,1970s,Middle third,-11.594124427421171,alive,alive,-1.0,0.0
1979,1979-10-21,,REG,WSH,PHI,17,7,False,,fivethirtyeight,10,G001883,8,16,2,NFC,NFC,,,1.0,1970s,Middle third,10.222222222222218,alive,alive,-2.0,-3.0
1979,1979-10-22,,REG,PIT,DEN,42,7,False,,fivethirtyeight,35,G001884,8,16,2,AFC,AFC,,,1.0,1970s,Middle third,27.19988678402857,alive,alive,0.0,0.0
1979,1979-10-25,,REG,OAK,LAC,45,22,False,,fivethirtyeight,23,G001885,9,16,2,AFC,AFC,,,1.0,1970s,Middle third,30.979365079365085,alive,alive,1.0,-1.0
1979,1979-10-28,,REG,MIN,TB,10,12,False,,fivethirtyeight,-2,G001886,9,16,2,NFC,NFC,,,0.0,1970s,Middle third,2.725185964167509,alive,alive,0.0,-2.0
1979,1979-10-28,,REG,TEN,NYJ,27,24,False,,fivethirtyeight,3,G001887,9,16,2,AFC,AFC,,,1.0,1970s,Middle third,-4.250639431049889,alive,alive,0.0,1.0
1979,1979-10-28,,REG,ARI,CLE,20,38,False,,fivethirtyeight,-18,G001888,9,16,2,NFC,AFC,,,0.0,1970s,Middle third,-12.22979292558967,alive,alive,2.0,0.0
1979,1979-10-28,,REG,SF,CHI,27,28,False,,fivethirtyeight,-1,G001889,9,16,2,NFC,NFC,,,0.0,1970s,Middle third,6.36751977293021,longshot,alive,3.0,1.0
1979,1979-10-28,,REG,WSH,NO,10,14,False,,fivethirtyeight,-4,G001890,9,16,2,NFC,NFC,,,0.0,1970s,Middle third,-7.642527745885955,alive,alive,-2.0,0.0
1979,1979-10-28,,REG,DET,BUF,17,20,False,,fivethirtyeight,-3,G001891,9,16,2,NFC,AFC,,,0.0,1970s,Middle third,7.806480378220936,longshot,alive,3.0,2.0
1979,1979-10-28,,REG,DEN,KC,20,3,False,,fivethirtyeight,17,G001892,9,16,2,AFC,AFC,,,1.0,1970s,Middle third,14.303433985534516,alive,alive,0.0,1.0
1979,1979-10-28,,REG,LAR,NYG,14,20,False,,fivethirtyeight,-6,G001893,9,16,2,NFC,NFC,,,0.0,1970s,Middle third,-11.497414176156498,alive,alive,0.0,1.0
1979,1979-10-28,,REG,IND,NE,31,26,False,,fivethirtyeight,5,G001894,9,16,2,AFC,AFC,,,1.0,1970s,Middle third,13.564792191273774,longshot,alive,3.0,-1.0
1979,1979-10-28,,REG,PIT,DAL,14,3,False,,fivethirtyeight,11,G001895,9,16,2,AFC,NFC,,,1.0,1970s,Middle third,2.4004278462245825,alive,alive,-1.0,-3.0
1979,1979-10-28,,REG,MIA,GB,27,7,False,,fivethirtyeight,20,G001896,9,16,2,AFC,NFC,,,1.0,1970s,Middle third,8.845106923366368,alive,alive,0.0,1.0
1979,1979-10-28,,REG,CIN,PHI,37,13,False,,fivethirtyeight,24,G001897,9,16,2,AFC,NFC,,,1.0,1970s,Middle third,28.00955483035157,longshot,alive,4.0,-2.0
1979,1979-10-29,,REG,ATL,SEA,28,31,False,,fivethirtyeight,-3,G001898,9,16,2,NFC,AFC,,,0.0,1970s,Middle third,6.186827953531207,alive,alive,1.0,2.0
1979,1979-11-04,,REG,KC,LAC,14,20,False,,fivethirtyeight,-6,G001899,10,16,2,AFC,AFC,,,0.0,1970s,Middle third,4.363232681132157,alive,alive,2.0,0.0
1979,1979-11-04,,REG,PHI,CLE,19,24,False,,fivethirtyeight,-5,G001900,10,16,2,NFC,AFC,,,0.0,1970s,Middle third,-4.672253243049978,alive,alive,-2.0,0.0
1979,1979-11-04,,REG,PIT,WSH,38,7,False,,fivethirtyeight,31,G001901,10,16,2,AFC,NFC,,,1.0,1970s,Middle third,21.565110385907133,alive,alive,-1.0,-2.0
1979,1979-11-04,,REG,OAK,SF,23,10,False,,fivethirtyeight,13,G001902,10,16,2,AFC,NFC,,,1.0,1970s,Middle third,1.795711729008481,alive,longshot,1.0,4.0
1979,1979-11-04,,REG,GB,NYJ,22,27,False,,fivethirtyeight,-5,G001903,10,16,2,NFC,AFC,,,0.0,1970s,Middle third,-1.0673291455885927,alive,alive,2.0,2.0
1979,1979-11-04,,REG,SEA,LAR,0,24,False,,fivethirtyeight,-24,G001904,10,16,2,AFC,NFC,,,0.0,1970s,Middle third,-27.20428827099153,alive,alive,2.0,1.0
1979,1979-11-04,,REG,ATL,TB,17,14,False,,fivethirtyeight,3,G001905,10,16,2,NFC,NFC,,,1.0,1970s,Middle third,6.797467641859627,alive,alive,2.0,-3.0
1979,1979-11-04,,REG,BUF,NE,6,26,False,,fivethirtyeight,-20,G001906,10,16,2,AFC,AFC,,,0.0,1970s,Middle third,-14.666666666666664,alive,alive,2.0,0.0
1979,1979-11-04,,REG,CHI,DET,35,7,False,,fivethirtyeight,28,G001907,10,16,2,NFC,NFC,,,1.0,1970s,Middle third,16.992460317460335,alive,longshot,1.0,4.0
1979,1979-11-04,,REG,IND,CIN,38,28,False,,fivethirtyeight,10,G001908,10,16,2,AFC,AFC,,,1.0,1970s,Middle third,12.159876066768096,longshot,longshot,3.0,4.0
1979,1979-11-04,,REG,ARI,MIN,37,7,False,,fivethirtyeight,30,G001909,10,16,2,NFC,NFC,,,1.0,1970s,Middle third,25.205547582599813,longshot,alive,3.0,1.0
1979,1979-11-04,,REG,DEN,NO,10,3,False,,fivethirtyeight,7,G001910,10,16,2,AFC,NFC,,,1.0,1970s,Middle third,1.7226958559926047,alive,alive,0.0,-1.0
1979,1979-11-04,,REG,NYG,DAL,14,16,False,,fivethirtyeight,-2,G001911,10,16,2,NFC,NFC,,,0.0,1970s,Middle third,7.437164144264667,alive,alive,1.0,-3.0
1979,1979-11-05,,REG,MIA,TEN,6,9,False,,fivethirtyeight,-3,G001912,10,16,2,AFC,AFC,,,0.0,1970s,Middle third,-2.9715827911723363,alive,alive,0.0,0.0
1979,1979-11-11,,REG,WSH,ARI,30,28,False,,fivethirtyeight,2,G001913,11,16,3,NFC,NFC,,,1.0,1970s,Late (final third),-3.2202380952380887,alive,alive,-1.0,2.0
1979,1979-11-11,,REG,CIN,LAC,24,26,False,,fivethirtyeight,-2,G001914,11,16,3,AFC,AFC,,,0.0,1970s,Late (final third),11.088775672917464,longshot,alive,5.0,0.0
1979,1979-11-11,,REG,NYG,ATL,24,3,False,,fivethirtyeight,21,G001915,11,16,3,NFC,NFC,,,1.0,1970s,Late (final third),20.51487449361682,alive,alive,1.0,1.0
1979,1979-11-11,,REG,CHI,LAR,27,23,False,,fivethirtyeight,4,G001916,11,16,3,NFC,NFC,,,1.0,1970s,Late (final third),3.410258004847563,alive,alive,0.0,0.0
1979,1979-11-11,,REG,CLE,SEA,24,29,False,,fivethirtyeight,-5,G001917,11,16,3,AFC,AFC,,,0.0,1970s,Late (final third),-5.450113215971427,alive,longshot,0.0,3.0
1979,1979-11-11,,REG,DEN,NE,45,10,False,,fivethirtyeight,35,G001918,11,16,3,AFC,AFC,,,1.0,1970s,Late (final third),35.98280711825489,alive,alive,0.0,0.0
1979,1979-11-11,,REG,DET,TB,14,16,False,,fivethirtyeight,-2,G001919,11,16,3,NFC,NFC,,,0.0,1970s,Late (final third),6.232725646707177,longshot,alive,4.0,-2.0
1979,1979-11-11,,REG,GB,MIN,19,7,False,,fivethirtyeight,12,G001920,11,16,3,NFC,NFC,,,1.0,1970s,Late (final third),11.285317460317447,alive,alive,2.0,1.0
1979,1979-11-11,,REG,KC,PIT,3,30,False,,fivethirtyeight,-27,G001921,11,16,3,AFC,AFC,,,0.0,1970s,Late (final third),-16.50332076956309,longshot,alive,3.0,-1.0
1979,1979-11-11,,REG,MIA,IND,19,0,False,,fivethirtyeight,19,G001922,11,16,3,AFC,AFC,,,1.0,1970s,Late (final third),11.197906221424645,alive,longshot,1.0,3.0
1979,1979-11-11,,REG,NO,SF,31,20,False,,fivethirtyeight,11,G001923,11,16,3,NFC,NFC,,,1.0,1970s,Late (final third),4.760317460317466,alive,longshot,0.0,4.0
1979,1979-11-11,,REG,NYJ,BUF,12,14,False,,fivethirtyeight,-2,G001924,11,16,3,AFC,AFC,,,0.0,1970s,Late (final third),0.6515873015873077,alive,longshot,2.0,3.0
1979,1979-11-11,,REG,TEN,OAK,31,17,False,,fivethirtyeight,14,G001925,11,16,3,AFC,AFC,,,1.0,1970s,Late (final third),13.438775672917455,alive,alive,0.0,1.0
1979,1979-11-12,,REG,DAL,PHI,21,31,False,,fivethirtyeight,-10,G001926,11,16,3,NFC,NFC,,,0.0,1970s,Late (final third),-10.613095238095234,alive,alive,-3.0,-1.0
1979,1979-11-18,,REG,TB,NYG,31,3,False,,fivethirtyeight,28,G001927,12,16,3,NFC,NFC,,,1.0,1970s,Late (final third),24.68765786452355,alive,alive,-2.0,1.0
1979,1979-11-18,,REG,CHI,NYJ,23,13,False,,fivethirtyeight,10,G001928,12,16,3,NFC,AFC,,,1.0,1970s,Late (final third),7.1473533940939635,alive,alive,0.0,2.0
1979,1979-11-18,,REG,SF,DEN,28,38,False,,fivethirtyeight,-10,G001929,12,16,3,NFC,AFC,,,0.0,1970s,Late (final third),1.5169866836899288,longshot,alive,5.0,-1.0
1979,1979-11-18,,REG,LAC,PIT,35,7,False,,fivethirtyeight,28,G001930,12,16,3,AFC,AFC,,,1.0,1970s,Late (final third),28.133446549304757,alive,alive,-1.0,-2.0
1979,1979-11-18,,REG,PHI,ARI,16,13,False,,fivethirtyeight,3,G001931,12,16,3,NFC,NFC,,,1.0,1970s,Late (final third),-2.4424603174603075,alive,longshot,-1.0,3.0
1979,1979-11-18,,REG,OAK,KC,21,24,False,,fivethirtyeight,-3,G001932,12,16,3,AFC,AFC,,,0.0,1970s,Late (final third),-5.383867601767072,alive,longshot,1.0,3.0
1979,1979-11-18,,REG,SEA,NO,38,24,False,,fivethirtyeight,14,G001933,12,16,3,AFC,NFC,,,1.0,1970s,Late (final third),10.257616490913232,alive,alive,2.0,0.0
1979,1979-11-18,,REG,TEN,CIN,42,21,False,,fivethirtyeight,21,G001934,12,16,3,AFC,AFC,,,1.0,1970s,Late (final third),15.329365079365076,alive,longshot,-1.0,5.0
1979,1979-11-18,,REG,MIN,DET,14,7,False,,fivethirtyeight,7,G001935,12,16,3,NFC,NFC,,,1.0,1970s,Late (final third),3.492460317460333,alive,longshot,2.0,5.0
1979,1979-11-18,,REG,WSH,DAL,34,20,False,,fivethirtyeight,14,G001936,12,16,3,NFC,NFC,,,1.0,1970s,Late (final third),14.835317460317452,alive,alive,-1.0,-2.0
1979,1979-11-18,,REG,NE,IND,50,21,False,,fivethirtyeight,29,G001937,12,16,3,AFC,AFC,,,1.0,1970s,Late (final third),20.435207808726226,alive,longshot,0.0,3.0
1979,1979-11-18,,REG,BUF,GB,19,12,False,,fivethirtyeight,7,G001938,12,16,3,AFC,NFC,,,1.0,1970s,Late (final third),0.41574184400128456,alive,alive,2.0,2.0
1979,1979-11-18,,REG,CLE,MIA,30,24,False,,fivethirtyeight,6,G001939,12,16,3,AFC,AFC,,,1.0,1970s,Late (final third),7.304916124505669,alive,alive,0.0,0.0
1979,1979-11-19,,REG,LAR,ATL,20,14,False,,fivethirtyeight,6,G001940,12,16,3,NFC,NFC,,,1.0,1970s,Late (final third),0.01746031746032184,alive,alive,1.0,2.0
1979,1979-11-22,,REG,DAL,TEN,24,30,False,,fivethirtyeight,-6,G001941,13,16,3,NFC,AFC,,,0.0,1970s,Late (final third),-4.9520151478118795,alive,alive,-2.0,-1.0
1979,1979-11-22,,REG,DET,CHI,20,0,False,,fivethirtyeight,20,G001942,13,16,3,NFC,NFC,,,1.0,1970s,Late (final third),31.007539682539665,eliminated,alive,6.0,-1.0
1979,1979-11-25,,REG,NE,BUF,13,16,False,,fivethirtyeight,-3,G001943,13,16,3,AFC,AFC,,,0.0,1970s,Late (final third),-8.333333333333336,alive,alive,0.0,2.0
1979,1979-11-25,,REG,ATL,NO,6,37,False,,fivethirtyeight,-31,G001944,13,16,3,NFC,NFC,,,0.0,1970s,Late (final third),-25.55555555555556,longshot,alive,3.0,1.0
1979,1979-11-25,,REG,CIN,ARI,34,28,False,,fivethirtyeight,6,G001945,13,16,3,AFC,NFC,,,1.0,1970s,Late (final third),4.567094512891262,eliminated,longshot,6.0,4.0
1979,1979-11-25,,REG,IND,MIA,24,28,False,,fivethirtyeight,-4,G001946,13,16,3,AFC,AFC,,,0.0,1970s,Late (final third),3.8020937785753546,longshot,alive,4.0,1.0
1979,1979-11-25,,REG,GB,PHI,10,21,False,,fivethirtyeight,-11,G001947,13,16,3,NFC,NFC,,,0.0,1970s,Late (final third),-1.4777698048220582,longshot,alive,3.0,-2.0
1979,1979-11-25,,REG,NYG,WSH,14,6,False,,fivethirtyeight,8,G001948,13,16,3,NFC,NFC,,,1.0,1970s,Late (final third),16.601846683947215,alive,alive,2.0,-2.0
1979,1979-11-25,,REG,PIT,CLE,33,30,False,,fivethirtyeight,3,G001949,13,16,3,AFC,AFC,,,1.0,1970s,Late (final third),-5.884920634920629,alive,alive,-1.0,0.0
1979,1979-11-25,,REG,TB,MIN,22,23,False,,fivethirtyeight,-1,G001950,13,16,3,NFC,NFC,,,0.0,1970s,Late (final third),-5.725185964167509,alive,alive,-3.0,2.0
1979,1979-11-25,,REG,LAC,KC,28,7,False,,fivethirtyeight,21,G001951,13,16,3,AFC,AFC,,,1.0,1970s,Late (final third),10.636767318867843,alive,longshot,-1.0,3.0
1979,1979-11-25,,REG,SF,LAR,20,26,False,,fivethirtyeight,-6,G001952,13,16,3,NFC,NFC,,,0.0,1970s,Late (final third),0.7777777777777732,eliminated,alive,6.0,1.0
1979,1979-11-25,,REG,DEN,OAK,10,14,False,,fivethirtyeight,-4,G001953,13,16,3,AFC,AFC,,,0.0,1970s,Late (final third),-4.312698412698412,alive,alive,-1.0,2.0
