indoor,phase,n,hfa,home_win_pct,raw_margin,hfa_se
0.0,1,1578,2.0304404572451866,0.5541825095057035,2.0310519645120406,0.2990441577145355
0.0,2,1708,2.0277486043427757,0.5670374707259953,1.984192037470726,0.28260877965809716
0.0,3,1891,2.70302187744875,0.5727128503437334,2.952934955050238,0.27174673611417194
1.0,1,524,2.0532946513873496,0.5505725190839694,2.135496183206107,0.4873101793739656
1.0,2,550,1.5195964695022557,0.5681818181818182,1.670909090909091,0.4964014705701637
1.0,3,650,2.755476722507994,0.5461538461538461,2.296923076923077,0.4927110206607602
